epoch:	train_RMSD:	train_MAE:
781	0.6407	0.4541
782	0.6394	0.455
783	0.6305	0.4436
784	0.6566	0.4668
785	0.6299	0.4439
786	0.6274	0.4379
787	0.6401	0.453
788	0.6258	0.4379
789	0.6254	0.4365
790	0.6341	0.4462
791	0.6182	0.4292
792	0.6334	0.4485
793	0.6217	0.4368
794	0.629	0.4414
795	0.6284	0.4396
796	0.6325	0.4458
797	0.6219	0.4341
798	0.6191	0.4301
799	0.6248	0.4377
800	0.6316	0.4442
801	0.6217	0.4358
802	0.6313	0.4454
803	0.6462	0.4614
804	0.6893	0.5127
805	0.6478	0.4621
806	0.6335	0.4468
807	0.6515	0.4685
808	0.6398	0.45
809	0.6254	0.4418
810	0.6165	0.4287
811	0.6199	0.4342
812	0.6174	0.432
813	0.617	0.4287
814	0.6211	0.4378
815	0.6197	0.4321
816	0.613	0.429
817	0.6179	0.4328
818	0.6142	0.4283
819	0.6127	0.4267
820	0.6112	0.4244
821	0.6206	0.4375
822	0.6468	0.469
823	0.6608	0.4804
824	0.6141	0.43
825	0.65	0.4717
826	0.6486	0.4654
827	0.6382	0.456
828	0.6219	0.435
829	0.6169	0.4303
830	0.6228	0.438
831	0.6103	0.4255
832	0.6194	0.4339
833	0.6107	0.4249
834	0.6158	0.4335
835	0.608	0.4234
836	0.6116	0.4249
837	0.6183	0.4332
838	0.6094	0.4267
839	0.6078	0.4252
840	0.6102	0.4279
841	0.6283	0.4482
842	0.6082	0.4248
843	0.6186	0.4375
844	0.6096	0.4239
845	0.6053	0.4204
846	0.6057	0.4223
847	0.6292	0.4474
848	0.614	0.4275
849	0.6395	0.4602
850	0.607	0.4223
851	0.6059	0.4191
852	0.6209	0.441
853	0.6087	0.4231
854	0.6106	0.4281
855	0.6164	0.4342
856	0.6244	0.4435
857	0.6426	0.4656
858	0.6185	0.4339
859	0.6133	0.4274
860	0.6123	0.4295
861	0.6091	0.423
862	0.6146	0.4343
863	0.6139	0.4323
864	0.6137	0.4301
865	0.6228	0.4427
866	0.6008	0.4155
867	0.6048	0.4224
868	0.6279	0.4475
869	0.6182	0.4368
870	0.6107	0.4292
871	0.6072	0.4264
872	0.6113	0.4261
873	0.6058	0.4241
874	0.6032	0.4217
875	0.623	0.4439
876	0.6481	0.4703
877	0.6111	0.4312
878	0.6222	0.442
879	0.6138	0.4319
880	0.6063	0.4241
881	0.5975	0.4169
882	0.6041	0.4218
883	0.593	0.4108
884	0.5987	0.42
885	0.6021	0.4232
886	0.5926	0.4114
887	0.5987	0.4173
888	0.595	0.4131
889	0.612	0.4331
890	0.6071	0.4296
891	0.599	0.4165
892	0.6136	0.4387
893	0.5986	0.4166
894	0.5939	0.4155
895	0.5958	0.4159
896	0.5972	0.4192
897	0.5935	0.4135
898	0.5908	0.41
899	0.5937	0.4141
900	0.6027	0.4223
901	0.6041	0.4255
902	0.5917	0.4132
903	0.6	0.422
904	0.5956	0.4135
905	0.6309	0.4554
906	0.595	0.4137
907	0.6147	0.441
908	0.5912	0.4117
909	0.6023	0.4256
910	0.5917	0.4125
911	0.6018	0.4194
912	0.611	0.4353
913	0.6104	0.43
914	0.5912	0.4125
915	0.5983	0.42
916	0.5989	0.4199
917	0.6255	0.4515
918	0.6313	0.4567
919	0.5879	0.4083
920	0.5971	0.4221
921	0.5958	0.416
922	0.5975	0.4199
923	0.5972	0.4204
924	0.5846	0.4056
925	0.5942	0.4147
926	0.5899	0.4111
927	0.6098	0.4347
928	0.5894	0.4122
929	0.5874	0.4064
930	0.5827	0.4047
931	0.6019	0.4257
932	0.5898	0.4118
933	0.5986	0.4213
934	0.5849	0.4079
935	0.5844	0.4046
936	0.5825	0.4019
937	0.5909	0.4128
938	0.589	0.4099
939	0.5786	0.4013
940	0.5845	0.4074
941	0.5804	0.401
942	0.5798	0.4006
943	0.5793	0.3989
944	0.5875	0.4098
945	0.5843	0.4056
946	0.6204	0.4467
947	0.6152	0.4395
948	0.5942	0.416
949	0.5815	0.4023
