epoch:	train_RMSD:	train_MAE:
416	0.8438	0.5908
512	0.7506	0.5175
513	0.7689	0.5358
417	0.8405	0.5865
514	0.7608	0.5271
418	0.8468	0.5951
515	0.757	0.5238
419	0.8346	0.5816
516	0.7499	0.5189
517	0.7477	0.517
420	0.8353	0.5802
518	0.7461	0.5137
421	0.8494	0.5961
519	0.7405	0.5121
422	0.8306	0.5789
520	0.743	0.5079
423	0.8332	0.5796
521	0.7414	0.5102
522	0.7417	0.5117
424	0.8388	0.5901
523	0.755	0.5318
425	0.8362	0.5814
524	0.7858	0.5616
525	0.7412	0.5128
426	0.8382	0.5871
526	0.7429	0.5131
427	0.8331	0.5784
527	0.7369	0.5072
428	0.8309	0.5817
528	0.739	0.5081
529	0.7446	0.5192
429	0.8421	0.5914
530	0.742	0.5166
430	0.8294	0.577
531	0.7361	0.5089
431	0.8294	0.5757
532	0.7291	0.5022
432	0.8519	0.6023
533	0.7356	0.5086
433	0.8579	0.6074
534	0.7333	0.5072
434	0.8233	0.571
535	0.7341	0.5054
536	0.735	0.507
435	0.8256	0.5746
537	0.735	0.51
436	0.8212	0.5744
538	0.727	0.4979
539	0.733	0.5055
437	0.8192	0.5692
540	0.7513	0.529
438	0.8246	0.5783
439	0.823	0.5751
541	0.7392	0.514
440	0.8249	0.5731
542	0.7249	0.497
441	0.8352	0.5896
543	0.7273	0.4986
544	0.7299	0.5059
442	0.8336	0.5834
545	0.7295	0.5074
443	0.8369	0.5868
546	0.7241	0.4972
444	0.8155	0.5685
547	0.7455	0.5209
445	0.8144	0.564
548	0.7317	0.5103
446	0.824	0.5795
549	0.7311	0.5085
447	0.8281	0.5814
550	0.7252	0.5054
448	0.8146	0.5703
551	0.7231	0.4979
449	0.8092	0.5634
552	0.7229	0.5002
450	0.8118	0.5664
553	0.7328	0.5118
554	0.7568	0.5437
451	0.8139	0.5697
555	0.7403	0.5201
452	0.8101	0.5663
556	0.7194	0.4964
453	0.8168	0.5705
557	0.7272	0.4995
558	0.7214	0.5009
454	0.8022	0.5549
559	0.7315	0.5135
455	0.8118	0.5668
560	0.7535	0.5352
456	0.8061	0.5633
561	0.7358	0.5092
457	0.8085	0.5617
562	0.7131	0.4892
563	0.7408	0.5225
458	0.8156	0.5715
564	0.7127	0.4909
459	0.8028	0.5584
565	0.7309	0.509
566	0.7355	0.5114
460	0.8042	0.558
567	0.7093	0.4852
461	0.8276	0.5887
568	0.7205	0.4949
462	0.8015	0.557
569	0.7169	0.4954
463	0.8004	0.5563
570	0.7085	0.4884
571	0.7114	0.4912
464	0.8078	0.5644
572	0.7498	0.5293
465	0.8077	0.5707
573	0.7363	0.5193
466	0.8264	0.5842
574	0.7071	0.4844
467	0.9105	0.6639
575	0.7286	0.5082
468	0.851	0.6105
576	0.716	0.4985
577	0.7146	0.4949
469	0.8039	0.5644
578	0.7087	0.492
470	0.8141	0.575
579	0.7121	0.4922
471	0.8029	0.5662
580	0.7153	0.4919
472	0.8186	0.5793
581	0.7099	0.4947
473	0.8063	0.5684
582	0.7252	0.5088
583	0.7072	0.4884
474	0.8108	0.5664
584	0.7156	0.4911
585	0.7023	0.484
475	0.8153	0.5749
586	0.708	0.4918
476	0.8491	0.6086
587	0.7043	0.489
477	0.7831	0.5413
588	0.6972	0.4778
589	0.7008	0.4881
478	0.8011	0.5598
590	0.7014	0.486
479	0.7896	0.5497
591	0.6994	0.4805
480	0.7889	0.5494
592	0.6968	0.4791
481	0.7811	0.5388
593	0.7003	0.4841
482	0.7822	0.5433
594	0.6948	0.4793
483	0.7928	0.5542
595	0.7405	0.5293
596	0.752	0.5468
484	0.7816	0.5427
597	0.7131	0.4986
485	0.7779	0.5399
598	0.6984	0.482
486	0.7946	0.556
599	0.7219	0.5089
600	0.7	0.484
487	0.7816	0.5447
601	0.7023	0.4889
488	0.7793	0.5422
602	0.6971	0.4806
489	0.7741	0.5356
603	0.6962	0.4783
604	0.7105	0.4923
490	0.7749	0.5331
605	0.6894	0.4732
491	0.7761	0.5377
606	0.6881	0.4728
492	0.7711	0.5307
607	0.6859	0.4721
608	0.6947	0.4816
493	0.7778	0.5416
609	0.6951	0.4818
494	0.7769	0.5388
610	0.6955	0.4865
611	0.6969	0.4852
495	0.7741	0.5384
612	0.6875	0.4736
496	0.7695	0.532
613	0.6837	0.4707
497	0.7747	0.5369
614	0.687	0.4722
498	0.7732	0.5364
615	0.6858	0.4706
499	0.7711	0.5324
616	0.6871	0.4745
500	0.7684	0.5346
617	0.696	0.4872
501	0.7638	0.5262
618	0.7166	0.5102
619	0.6929	0.4771
502	0.771	0.5347
620	0.6897	0.4748
503	0.7841	0.5473
621	0.6993	0.4832
504	0.8155	0.5821
622	0.6949	0.4827
505	0.7648	0.5309
623	0.6883	0.4786
624	0.682	0.4706
506	0.7656	0.5291
625	0.6855	0.4756
507	0.7596	0.5253
626	0.6876	0.4754
508	0.7771	0.5428
627	0.6887	0.4739
509	0.7683	0.5372
628	0.7017	0.4944
510	0.7712	0.5376
629	0.7022	0.4898
511	0.7648	0.531
630	0.6805	0.4711
631	0.695	0.4879
512	0.7651	0.5316
632	0.6773	0.4634
