epoch:	train_RMSD:	train_MAE:
760	0.661	0.469
761	0.6277	0.4371
762	0.6265	0.438
763	0.628	0.4401
764	0.6614	0.4706
765	0.7487	0.5516
766	0.6836	0.4972
767	0.6431	0.4585
768	0.6273	0.4398
769	0.619	0.4327
770	0.6281	0.4412
771	0.6299	0.442
772	0.6114	0.425
773	0.636	0.4509
774	0.6304	0.4455
775	0.6077	0.4221
776	0.6146	0.428
777	0.612	0.4255
778	0.6309	0.4442
779	0.6173	0.4312
780	0.6066	0.4212
781	0.6354	0.4432
782	0.6352	0.4502
783	0.6142	0.4283
784	0.6063	0.4219
785	0.6307	0.4452
786	0.6195	0.4311
787	0.6058	0.4217
788	0.6237	0.4388
789	0.623	0.4376
790	0.6209	0.4373
791	0.6079	0.4243
792	0.6182	0.4356
793	0.6219	0.4349
794	0.6043	0.4201
795	0.6168	0.4351
796	0.6139	0.431
797	0.6145	0.4294
798	0.6437	0.4623
799	0.7147	0.5345
800	0.6237	0.437
801	0.6193	0.4328
802	0.6121	0.4281
803	0.6101	0.4284
804	0.6249	0.439
805	0.6324	0.4484
806	0.5996	0.4169
807	0.6451	0.4615
808	0.611	0.4291
809	0.6244	0.4403
810	0.6207	0.441
811	0.6113	0.4286
812	0.628	0.4425
813	0.5977	0.4145
814	0.6163	0.4312
815	0.6139	0.4328
816	0.6035	0.4206
817	0.5997	0.42
818	0.613	0.4354
819	0.6042	0.4225
820	0.6183	0.4387
821	0.6137	0.4281
822	0.6019	0.4212
823	0.6092	0.4293
824	0.5955	0.4163
825	0.6029	0.4202
826	0.602	0.4222
827	0.6078	0.4292
828	0.5982	0.4197
829	0.617	0.4391
830	0.5998	0.4204
831	0.595	0.4151
832	0.5993	0.4176
833	0.6037	0.4246
834	0.5935	0.4133
835	0.596	0.4158
836	0.6084	0.4268
837	0.5994	0.4181
838	0.5923	0.4119
839	0.6016	0.422
840	0.6018	0.4209
841	0.599	0.4214
842	0.5967	0.417
843	0.595	0.4141
844	0.5992	0.4213
845	0.5993	0.4208
846	0.5962	0.4171
847	0.6019	0.4215
848	0.5989	0.4194
849	0.6195	0.4387
850	0.6192	0.439
851	0.5971	0.423
852	0.6249	0.4508
