epoch:	train_RMSD:	train_MAE:
885	0.614	0.4374
886	0.587	0.4115
887	0.5906	0.4177
888	0.5879	0.4168
889	0.5718	0.3972
890	0.5817	0.411
891	0.5726	0.3987
892	0.5828	0.4136
893	0.6204	0.4534
894	0.5795	0.4121
895	0.5735	0.4002
896	0.5681	0.3962
897	0.5665	0.3941
898	0.5783	0.4059
899	0.5708	0.3994
900	0.5658	0.3911
901	0.5798	0.4083
902	0.5978	0.4234
903	0.6015	0.4339
904	0.5856	0.4146
905	0.5776	0.4037
906	0.5784	0.4079
907	0.5893	0.4144
908	0.5644	0.3911
909	0.5653	0.3898
910	0.5716	0.4002
911	0.5845	0.4163
912	0.5732	0.4037
913	0.5677	0.3968
914	0.5832	0.4093
915	0.5624	0.3912
916	0.5706	0.3987
917	0.5827	0.4108
918	0.5725	0.4032
919	0.5704	0.4029
920	0.5772	0.4091
921	0.5691	0.3975
922	0.5716	0.4001
923	0.572	0.4045
924	0.6006	0.4317
925	0.5693	0.3999
926	0.5842	0.4137
927	0.5834	0.41
928	0.5798	0.4102
929	0.5731	0.4025
930	0.5714	0.4015
931	0.5747	0.4061
932	0.5893	0.4232
933	0.5869	0.4164
934	0.5678	0.3952
935	0.5708	0.399
936	0.59	0.4193
937	0.5652	0.3967
938	0.5824	0.4175
939	0.5924	0.4257
940	0.5858	0.4159
941	0.5651	0.3927
942	0.5624	0.3954
943	0.5572	0.3881
944	0.5769	0.4138
945	0.562	0.3957
946	0.5606	0.3929
947	0.554	0.386
948	0.5572	0.3875
949	0.556	0.3873
950	0.5559	0.3894
951	0.565	0.3932
952	0.5864	0.4168
953	0.5543	0.3872
954	0.5897	0.4241
955	0.5868	0.4231
956	0.5718	0.4054
957	0.5657	0.3968
958	0.5522	0.3854
959	0.5628	0.3971
960	0.5635	0.3964
961	0.5546	0.3871
962	0.5499	0.3829
963	0.6171	0.4496
964	0.6178	0.4495
965	0.5646	0.3934
966	0.5617	0.3968
967	0.5534	0.3845
968	0.5617	0.3954
969	0.5686	0.4002
970	0.5496	0.3824
971	0.5609	0.3945
972	0.5822	0.4107
973	0.5747	0.4065
974	0.5581	0.392
975	0.5545	0.3873
976	0.564	0.3947
977	0.5777	0.415
978	0.5679	0.4025
979	0.5509	0.3846
980	0.5657	0.3961
981	0.5562	0.3885
982	0.5595	0.396
983	0.5639	0.3963
984	0.5583	0.3925
985	0.5578	0.3899
986	0.5458	0.3794
987	0.5654	0.3975
988	0.5652	0.3975
989	0.5483	0.3817
990	0.5558	0.3905
991	0.556	0.3918
992	0.5995	0.4383
993	0.5552	0.3893
994	0.5637	0.3971
995	0.565	0.3983
996	0.5707	0.4103
997	0.5568	0.39
998	0.5665	0.4011
999	0.5812	0.4168
1000	0.5675	0.4036
1001	0.5483	0.3847
1002	0.5468	0.3816
1003	0.5457	0.3819
1004	0.553	0.3873
1005	0.5537	0.3909
1006	0.553	0.3855
1007	0.539	0.3743
1008	0.5408	0.3768
1009	0.5601	0.3966
1010	0.5434	0.3775
1011	0.5426	0.3802
1012	0.5485	0.3811
1013	0.578	0.4159
1014	0.5634	0.3955
1015	0.5654	0.3994
